vendor,month,bucket_total,current_placement,xoro_says,match,diff_moves,unmapped,no_signal,action
"Route App, Inc dba Safe Order Solutions",2024-08,"$53.03","6325 Dues and Subscriptions: $53.03","","$0.00","","Other Miscellaneous Expense: $5.25","$47.78","none"
"Roxy Sanchez",2024-10,"$40.00","6130 Contractors: $40.00","","$0.00","","","$40.00","none"
"Roxy Sanchez",2024-11,"$79.99","6130 Contractors: $79.99","","$0.00","","","$79.99","none"
"Roxy Sanchez",2025-03,"$82.50","6130 Contractors: $82.50","","$0.00","","","$82.50","none"
"Roxy Sanchez",2025-04,"$132.42","6130 Contractors: $132.42","","$0.00","","","$132.42","none"
"Roxy Sanchez",2025-06,"$100.00","6130 Contractors: $100.00","","$0.00","","","$100.00","none"
"Roxy Sanchez",2025-07,"$100.00","6130 Contractors: $100.00","","$0.00","","","$100.00","none"
"Roxy Sanchez",2025-08,"$100.00","6130 Contractors: $100.00","","$0.00","","","$100.00","none"
"Roxy Sanchez",2025-09,"$189.50","6130 Contractors: $189.50","","$0.00","","","$189.50","none"
"Roxy Sanchez",2025-10,"$100.00","6130 Contractors: $100.00","","$0.00","","","$100.00","none"
"Roxy Sanchez",2025-11,"$8,140.00","6130 Contractors: $8,140.00","","$0.00","","","$8,140.00","none"
"SSP America",2025-07,"$65.55","6351 Miscellaneous Expense - Travel: $65.55","","$0.00","","","$65.55","none"
"SURF EXPO",2024-08,"$4,650.00","6608 Trade Show Booth - Surf Expo: $4,650.00","","$0.00","","","$4,650.00","none"
"SURF EXPO",2024-11,"$762.20","6608 Trade Show Booth - Surf Expo: $762.20","","$0.00","","","$762.20","none"
"Saasant",2024-09,"$125.00","6302 Accounting Software Expense: $125.00","","$0.00","","","$125.00","none"
"Same Bellosillo",2026-02,"$1,104.97","6130 Contractors: $1,104.97","","$0.00","","","$1,104.97","none"
"Sandi Ordonez Accounting Services",2024-08,"$2,498.00","6301 Accounting Service Expense: $2,498.00","","$0.00","","","$2,498.00","none"
"Shamshiri Restaurant",2024-10,"$635.00","6349 Meals & Entertainment: $635.00","","$0.00","","","$635.00","none"
"Ship Station",2024-09,"$109.99","6314 Computer Software: $109.99","","$0.00","","","$109.99","none"
"Shop Number 2",2025-06,"$34.35","8007 Uncategorized Expense: $34.35","","$0.00","","","$34.35","none"
"Shopify",2024-09,"$31.80","6718 Website Hosting Shopfiy: $31.80","","$0.00","","","$31.80","none"
"Shopify",2025-08,"$207.61","6718 Website Hosting Shopfiy: $207.61","","$0.00","","","$207.61","none"
"Shopify",2025-09,"$78.67","6718 Website Hosting Shopfiy: $78.67","","$0.00","","","$78.67","none"
"Shopify",2026-01,"$10,614.46","6718 Website Hosting Shopfiy: $10,614.46","6718 Website Hosting Shopfiy: $7,813.47","$7,813.47","","","$2,800.99","none"
"Shopify",2026-02,"$11,352.67","6718 Website Hosting Shopfiy: $3,594.89; 6705 Shopify Transaction Charges: $7,757.78","6705 Shopify Transaction Charges: $7,757.78","$7,757.78","","","$3,594.89","none"
"Shopify",2026-03,"$8,439.09","6718 Website Hosting Shopfiy: $4,398.43; 6705 Shopify Transaction Charges: $4,040.66","6705 Shopify Transaction Charges: $4,040.66; 6718 Website Hosting Shopfiy: $3,905.83","$7,946.49","","","$492.60","none"
"Shopify",2026-04,"$9,185.17","6718 Website Hosting Shopfiy: $6,085.24; 6705 Shopify Transaction Charges: $3,099.93","6718 Website Hosting Shopfiy: $2,982.12; 6705 Shopify Transaction Charges: $3,099.93","$6,082.05","","","$3,103.12","none"
"Shopify",2026-05,"$7,886.19","6718 Website Hosting Shopfiy: $3,482.67; 6705 Shopify Transaction Charges: $4,403.52","6705 Shopify Transaction Charges: $4,403.52","$4,403.52","","","$3,482.67","none"
"Shopify",2026-06,"$7,260.42","6718 Website Hosting Shopfiy: $1,077.63; 6705 Shopify Transaction Charges: $6,182.79","6705 Shopify Transaction Charges: $6,182.79","$6,182.79","","","$1,077.63","none"
"Shutter Stock",2025-08,"$828.00","6325 Dues and Subscriptions: $828.00","","$0.00","","","$828.00","none"
"Shutter Stock",2025-09,"$3,250.00","6325 Dues and Subscriptions: $3,250.00","","$0.00","","","$3,250.00","none"
"Shutter Stock",2026-02,"$1,649.00","6325 Dues and Subscriptions: $1,649.00","","$0.00","","","$1,649.00","none"
"Sidecar",2025-10,"$121.00","6370 Travel: $121.00","","$0.00","","","$121.00","none"
"SkinSafe Dermatology and Skin Care",2026-01,"$65.00","8007 Uncategorized Expense: $65.00","","$0.00","","","$65.00","none"
"Smart & Final",2024-11,"$100.03","6381 Employee Break Room Supplies Expense: $100.03","","$0.00","","","$100.03","none"
"Smart & Final",2025-02,"$6.01","6381 Employee Break Room Supplies Expense: $6.01","","$0.00","","","$6.01","none"
"Solomar Fixtures Inc.",2025-07,"$616.31","6353 Office Equipment: $616.31","","$0.00","","","$616.31","none"
"Sourcefit",2025-02,"$2,627.36","6130 Contractors: $2,627.36","","$0.00","","","$2,627.36","none"
"Sourcefit",2025-03,"$5,801.95","6130 Contractors: $5,801.95","","$0.00","","","$5,801.95","none"
"Sourcefit",2025-04,"$2,908.50","6130 Contractors: $2,908.50","","$0.00","","","$2,908.50","none"
"Sourcefit",2025-05,"$2,946.58","6130 Contractors: $2,946.58","","$0.00","","","$2,946.58","none"
"Sourcefit",2025-06,"$1,377.79","6130 Contractors: $1,377.79","","$0.00","","","$1,377.79","none"
"Sourcefit",2025-07,"$2,684.16","6130 Contractors: $2,684.16","","$0.00","","","$2,684.16","none"
"Sourcefit",2025-08,"$2,828.09","6130 Contractors: $2,828.09","","$0.00","","","$2,828.09","none"
"Sourcefit",2025-09,"$2,814.67","6130 Contractors: $2,814.67","","$0.00","","","$2,814.67","none"
"Sourcefit",2025-10,"$2,644.75","6130 Contractors: $2,644.75","","$0.00","","","$2,644.75","none"
"Sourcefit",2025-11,"$2,754.79","6130 Contractors: $2,754.79","","$0.00","","","$2,754.79","none"
"Sourcefit",2025-12,"$2,748.87","6130 Contractors: $2,748.87","","$0.00","","","$2,748.87","none"
"Sourcefit",2026-01,"$2,734.63","6130 Contractors: $2,734.63","","$0.00","","","$2,734.63","none"
"Sourcefit",2026-02,"$2,794.25","6130 Contractors: $2,794.25","","$0.00","","","$2,794.25","none"
"Sourcefit",2026-03,"$2,728.91","6130 Contractors: $2,728.91","","$0.00","","","$2,728.91","none"
"Sourcefit",2026-04,"$2,714.19","6130 Contractors: $2,714.19","","$0.00","","","$2,714.19","none"
"Sourcefit",2026-05,"$2,660.08","6130 Contractors: $2,660.08","","$0.00","","","$2,660.08","none"
"Southwest Mobile Storage",2025-04,"$184.38","6368 Storage Container Expense: $184.38","","$0.00","","","$184.38","none"
"Southwest Mobile Storage",2025-05,"$184.38","6368 Storage Container Expense: $184.38","","$0.00","","","$184.38","none"
"Southwest Mobile Storage",2025-06,"$184.38","6368 Storage Container Expense: $184.38","","$0.00","","","$184.38","none"
"Southwest Mobile Storage",2025-07,"$184.38","6368 Storage Container Expense: $184.38","","$0.00","","","$184.38","none"
"Southwest Mobile Storage",2025-08,"$184.38","6368 Storage Container Expense: $184.38","","$0.00","","","$184.38","none"
"Southwest Mobile Storage",2025-09,"$184.38","6368 Storage Container Expense: $184.38","","$0.00","","","$184.38","none"
"Southwest Mobile Storage",2025-11,"$184.38","6368 Storage Container Expense: $184.38","","$0.00","","","$184.38","none"
"Southwest Mobile Storage",2026-02,"$184.38","6368 Storage Container Expense: $184.38","","$0.00","","","$184.38","none"
"Southwest Mobile Storage",2026-03,"$184.38","6368 Storage Container Expense: $184.38","","$0.00","","","$184.38","none"
"Southwest Mobile Storage",2026-04,"$184.38","6368 Storage Container Expense: $184.38","","$0.00","","","$184.38","none"
"Southwest Mobile Storage",2026-05,"$184.38","6368 Storage Container Expense: $184.38","","$0.00","","","$184.38","none"
"Spectrum",2024-08,"$151.23","6382 Internet Service Provider: $151.23","","$0.00","","Other Miscellaneous Expense: $151.23","$0.00","none"
"Spectrum",2024-11,"$151.23","6382 Internet Service Provider: $151.23","","$0.00","","","$151.23","none"
"Spectrum",2025-01,"$327.46","6382 Internet Service Provider: $327.46","","$0.00","","","$327.46","none"
"Spectrum",2025-03,"$361.43","6382 Internet Service Provider: $361.43","","$0.00","","","$361.43","none"
"Spectrum",2025-04,"$176.24","6382 Internet Service Provider: $176.24","","$0.00","","","$176.24","none"
"Spectrum",2025-05,"$176.24","6382 Internet Service Provider: $176.24","","$0.00","","","$176.24","none"
"Spectrum",2025-06,"$176.24","6382 Internet Service Provider: $176.24","","$0.00","","","$176.24","none"
"Spectrum",2025-07,"$176.24","6382 Internet Service Provider: $176.24","","$0.00","","","$176.24","none"
"Spectrum",2025-08,"$440.89","6382 Internet Service Provider: $440.89","","$0.00","","","$440.89","none"
"Spectrum",2025-09,"$176.24","6382 Internet Service Provider: $176.24","","$0.00","","","$176.24","none"
"Spectrum",2025-10,"$185.19","6382 Internet Service Provider: $185.19","","$0.00","","","$185.19","none"
"Spectrum",2025-11,"$176.24","6382 Internet Service Provider: $176.24","","$0.00","","","$176.24","none"
"Spectrum",2025-12,"$348.49","6382 Internet Service Provider: $348.49","","$0.00","","","$348.49","none"
"Spectrum",2026-01,"$191.25","6382 Internet Service Provider: $191.25","","$0.00","","","$191.25","none"
"Spectrum",2026-02,"$196.74","6382 Internet Service Provider: $196.74","","$0.00","","","$196.74","none"
"Spectrum",2026-03,"$393.48","6382 Internet Service Provider: $393.48","","$0.00","","","$393.48","none"
"Spencer Lem",2025-12,"$219.30","6134 Sales Commission - Spencer Lem: $219.30","","$0.00","","","$219.30","none"
"Stamps.com",2025-02,"$77.54","6720 Website Shipping stamps.com: $77.54","","$0.00","","","$77.54","none"
"Stamps.com",2025-03,"$25.00","6720 Website Shipping stamps.com: $25.00","","$0.00","","","$25.00","none"
"Staples",2025-10,"$83.82","6354 Office Supplies Expense: $83.82","","$0.00","","","$83.82","none"
"Staples",2025-11,"$103.36","6354 Office Supplies Expense: $103.36","","$0.00","","","$103.36","none"
"State of California Franchise Tax Board",2024-11,"$768.46","8007 Uncategorized Expense: $768.46","","$0.00","","","$768.46","none"
"State of California Franchise Tax Board",2025-12,"$13,900.00","8007 Uncategorized Expense: $13,900.00","","$0.00","","","$13,900.00","none"
"State of California Franchise Tax Board",2026-03,"$14,078.00","8007 Uncategorized Expense: $14,078.00","","$0.00","","","$14,078.00","none"
"State of California Franchise Tax Board",2026-06,"$2,848.20","8007 Uncategorized Expense: $2,848.20","","$0.00","","","$2,848.20","none"
"Stella 34 Trattoria",2025-01,"$120.34","6349 Meals & Entertainment: $120.34","","$0.00","","","$120.34","none"
"Sushi Gen",2025-10,"$269.93","6349 Meals & Entertainment: $269.93","","$0.00","","","$269.93","none"
"Susie Cakes",2025-10,"$84.84","6349 Meals & Entertainment: $84.84","","$0.00","","","$84.84","none"
"TJ Maxx",2025-01,"$66.01","5206 Samples Expense: $66.01","","$0.00","","","$66.01","none"
"Tao Rodriguez / Maria Villarreal (MOM's bank info for pymt)",2024-08,"$1,186.42","8007 Uncategorized Expense: $1,186.42","","$0.00","","","$1,186.42","none"
"Tao Rodriguez / Maria Villarreal (MOM's bank info for pymt)",2024-11,"$2,507.27","8007 Uncategorized Expense: $2,507.27","","$0.00","","","$2,507.27","none"
"Tao Rodriguez / Maria Villarreal (MOM's bank info for pymt)",2024-12,"$1,095.79","8007 Uncategorized Expense: $1,095.79","","$0.00","","","$1,095.79","none"
"Tao Rodriguez / Maria Villarreal (MOM's bank info for pymt)",2025-11,"$2,258.42","8007 Uncategorized Expense: $2,258.42","","$0.00","","","$2,258.42","none"
"Target",2024-10,"$24.98","6354 Office Supplies Expense: $24.98","","$0.00","","","$24.98","none"
"Tel Aviv Grill Encino",2025-10,"$165.77","6349 Meals & Entertainment: $165.77","","$0.00","","","$165.77","none"
"Tesla Finance LLC",2024-09,"$2,588.59","6304 Auto Expense: $2,588.59","","$0.00","","","$2,588.59","none"
"Tesla Finance LLC",2024-11,"$5,157.20","6304 Auto Expense: $5,157.20","","$0.00","","","$5,157.20","none"
"Tesla Finance LLC",2024-12,"$2,578.60","6304 Auto Expense: $2,578.60","","$0.00","","","$2,578.60","none"
"Tesla Finance LLC",2025-01,"$2,578.60","6304 Auto Expense: $2,578.60","","$0.00","","","$2,578.60","none"
"Tesla Finance LLC",2025-02,"$2,578.60","6304 Auto Expense: $2,578.60","","$0.00","","","$2,578.60","none"
"Tesla Finance LLC",2025-03,"$2,578.60","6304 Auto Expense: $2,578.60","","$0.00","","","$2,578.60","none"
"Tesla Finance LLC",2025-04,"$2,584.49","6304 Auto Expense: $2,584.49","","$0.00","","","$2,584.49","none"
"Tesla Finance LLC",2025-05,"$2,584.49","6304 Auto Expense: $2,584.49","","$0.00","","","$2,584.49","none"
"Tesla Finance LLC",2025-06,"$2,584.49","6304 Auto Expense: $2,584.49","","$0.00","","","$2,584.49","none"
"Tesla Finance LLC",2025-08,"$2,584.49","6304 Auto Expense: $2,584.49","","$0.00","","","$2,584.49","none"
"Tesla Finance LLC",2025-09,"$5,168.98","6304 Auto Expense: $5,168.98","","$0.00","","","$5,168.98","none"
"Tesla Finance LLC",2025-11,"$1,052.50","6304 Auto Expense: $1,052.50","","$0.00","","","$1,052.50","none"
"The Hartford",2024-09,"$17,758.84","6337 General Liability Insurance: $17,758.84","","$0.00","","","$17,758.84","none"
"The Hartford",2024-10,"$7,084.42","6337 General Liability Insurance: $7,084.42","","$0.00","","","$7,084.42","none"
"The Hartford",2024-11,"$7,084.42","6337 General Liability Insurance: $7,084.42","","$0.00","","","$7,084.42","none"
"The Hartford",2024-12,"$7,084.42","6337 General Liability Insurance: $7,084.42","","$0.00","","","$7,084.42","none"
"The Hartford",2025-01,"$7,084.42","6337 General Liability Insurance: $7,084.42","","$0.00","","","$7,084.42","none"
"The Hartford",2025-02,"$7,084.42","6337 General Liability Insurance: $7,084.42","","$0.00","","","$7,084.42","none"
"The Hartford",2025-05,"$7,232.67","6337 General Liability Insurance: $7,232.67","","$0.00","","","$7,232.67","none"
"The Hartford",2025-06,"$6,250.43","6337 General Liability Insurance: $6,250.43","","$0.00","","","$6,250.43","none"
"The Hartford",2025-07,"$6,249.88","6337 General Liability Insurance: $6,249.88","","$0.00","","","$6,249.88","none"
"The Hartford",2025-08,"$6,263.14","6337 General Liability Insurance: $6,263.14","","$0.00","","","$6,263.14","none"
"The Hartford",2025-09,"$3,598.70","6337 General Liability Insurance: $3,598.70","","$0.00","","","$3,598.70","none"
"The Hartford",2025-10,"$6,252.70","6337 General Liability Insurance: $6,252.70","","$0.00","","","$6,252.70","none"
"The Hartford",2025-11,"$18,828.10","6337 General Liability Insurance: $18,828.10","","$0.00","","Other Miscellaneous Expense: $6,287.70","$12,540.40","none"
"The Hartford",2025-12,"$6,287.70","6337 General Liability Insurance: $6,287.70","","$0.00","","","$6,287.70","none"
"The Hartford",2026-01,"$6,249.70","6337 General Liability Insurance: $6,249.70","","$0.00","","","$6,249.70","none"
"The Hartford",2026-02,"$6,249.70","6337 General Liability Insurance: $6,249.70","","$0.00","","","$6,249.70","none"
"The Hartford",2026-03,"$6,096.68","6337 General Liability Insurance: $6,096.68","","$0.00","","","$6,096.68","none"
"The Levis Store",2024-09,"$225.36","5206 Samples Expense: $225.36","","$0.00","","","$225.36","none"
"The Line LA",2024-12,"$3,473.09","6332 Hotel Expense: $3,473.09","","$0.00","","","$3,473.09","none"
"The Luxury Collection",2026-02,"$25,000.00","6327 Equipment Rental: $25,000.00","","$0.00","","","$25,000.00","none"
"The Stand",2025-09,"$54.02","6349 Meals & Entertainment: $54.02","","$0.00","","","$54.02","none"
"The Stand",2025-10,"$584.88","6349 Meals & Entertainment: $584.88","","$0.00","","","$584.88","none"
"Third Street Prom",2024-10,"$110.35","8007 Uncategorized Expense: $110.35","","$0.00","","","$110.35","none"
"Toloache Restaurant",2025-01,"$115.99","6349 Meals & Entertainment: $115.99","","$0.00","","","$115.99","none"
"Top Golf",2025-03,"$180.23","6349 Meals & Entertainment: $180.23","","$0.00","","","$180.23","none"
"Topanga Social",2024-11,"$237.62","6349 Meals & Entertainment: $237.62","","$0.00","","","$237.62","none"
"Trade Aider",2024-09,"$886.00","5204 Inspections Expense: $886.00","","$0.00","","","$886.00","none"
"Trade Aider",2024-10,"$667.00","5204 Inspections Expense: $667.00","","$0.00","","","$667.00","none"
"Trade Aider",2024-12,"$606.00","5204 Inspections Expense: $606.00","","$0.00","","","$606.00","none"
"Trade Aider",2025-01,"$1,334.00","5204 Inspections Expense: $1,334.00","","$0.00","","","$1,334.00","none"
"Trade Aider",2025-02,"$886.00","5204 Inspections Expense: $886.00","","$0.00","","","$886.00","none"
"Trade Aider",2025-04,"$458.00","5204 Inspections Expense: $458.00","","$0.00","","","$458.00","none"
"Trade Aider",2025-05,"$1,429.00","5204 Inspections Expense: $1,429.00","","$0.00","","","$1,429.00","none"
"Trade Aider",2025-06,"$527.00","5204 Inspections Expense: $527.00","","$0.00","","","$527.00","none"
"Trade Aider",2025-07,"$1,334.00","5204 Inspections Expense: $1,334.00","","$0.00","","","$1,334.00","none"
"Trade Aider",2025-08,"$1,334.00","5204 Inspections Expense: $1,334.00","","$0.00","","","$1,334.00","none"
"Trade Aider",2025-09,"$537.00","5204 Inspections Expense: $537.00","","$0.00","","","$537.00","none"
"Trade Aider",2025-10,"$229.00","5204 Inspections Expense: $229.00","","$0.00","","","$229.00","none"
"Trade Aider",2025-12,"$2,230.00","5204 Inspections Expense: $2,230.00","","$0.00","","","$2,230.00","none"
"Trade Aider",2026-01,"$458.00","5204 Inspections Expense: $458.00","","$0.00","","","$458.00","none"
"Trade Aider",2026-03,"$1,213.00","5204 Inspections Expense: $1,213.00","","$0.00","","","$1,213.00","none"
"Trade Aider",2026-04,"$896.00","5204 Inspections Expense: $896.00","","$0.00","","","$896.00","none"
"Trade Aider",2026-05,"$448.00","5204 Inspections Expense: $448.00","","$0.00","","","$448.00","none"
"U.S. Customs and Border Protection",2024-08,"$392.55","6386 Taxes & Licenses: $392.55","","$0.00","","","$392.55","none"
"U.S. Customs and Border Protection",2024-09,"$802.92","6386 Taxes & Licenses: $802.92","","$0.00","","","$802.92","none"
"U.S. Customs and Border Protection",2024-12,"$683.01","6386 Taxes & Licenses: $683.01","","$0.00","","","$683.01","none"
"U.S. Customs and Border Protection",2025-01,"$838.54","6386 Taxes & Licenses: $838.54","","$0.00","","","$838.54","none"
"U.S. Customs and Border Protection",2025-03,"$841.25","6386 Taxes & Licenses: $841.25","","$0.00","","","$841.25","none"
"U.S. Customs and Border Protection",2025-04,"$379.66","6386 Taxes & Licenses: $379.66","","$0.00","","","$379.66","none"
"U.S. Customs and Border Protection",2025-05,"$803.03","6386 Taxes & Licenses: $803.03","","$0.00","","","$803.03","none"
"U.S. Customs and Border Protection",2025-06,"$1,284.85","6386 Taxes & Licenses: $1,284.85","","$0.00","","","$1,284.85","none"
"U.S. Customs and Border Protection",2025-11,"$87.58","6386 Taxes & Licenses: $87.58","","$0.00","","","$87.58","none"
"U.S. Small Business Administration",2024-09,"$2,437.00","8007 Uncategorized Expense: $2,437.00","","$0.00","","","$2,437.00","none"
"U.S. Small Business Administration",2024-10,"$2,437.00","8007 Uncategorized Expense: $2,437.00","","$0.00","","","$2,437.00","none"
"U.S. Small Business Administration",2024-11,"$2,437.00","8007 Uncategorized Expense: $2,437.00","","$0.00","","","$2,437.00","none"
"U.S. Small Business Administration",2024-12,"$4,874.00","8007 Uncategorized Expense: $4,874.00","","$0.00","","","$4,874.00","none"
"U.S. Small Business Administration",2025-01,"$2,437.00","8007 Uncategorized Expense: $2,437.00","","$0.00","","","$2,437.00","none"
"U.S. Small Business Administration",2025-02,"$2,437.00","8007 Uncategorized Expense: $2,437.00","","$0.00","","","$2,437.00","none"
"U.S. Small Business Administration",2025-03,"$2,437.00","8007 Uncategorized Expense: $2,437.00","","$0.00","","","$2,437.00","none"
"U.S. Small Business Administration",2025-04,"$2,437.00","8007 Uncategorized Expense: $2,437.00","","$0.00","","","$2,437.00","none"
"U.S. Small Business Administration",2025-05,"$2,437.00","8007 Uncategorized Expense: $2,437.00","","$0.00","","","$2,437.00","none"
"U.S. Small Business Administration",2025-06,"$2,437.00","8007 Uncategorized Expense: $2,437.00","","$0.00","","","$2,437.00","none"
"U.S. Small Business Administration",2025-08,"$2,437.00","8007 Uncategorized Expense: $2,437.00","","$0.00","","","$2,437.00","none"
"U.S. Small Business Administration",2025-09,"$2,437.00","8007 Uncategorized Expense: $2,437.00","","$0.00","","","$2,437.00","none"
"U.S. Small Business Administration",2025-10,"$4,874.00","8007 Uncategorized Expense: $4,874.00","","$0.00","","","$4,874.00","none"
"U.S. Small Business Administration",2025-11,"$2,437.00","8007 Uncategorized Expense: $2,437.00","","$0.00","","","$2,437.00","none"
"U.S. Small Business Administration",2026-01,"$2,437.00","8007 Uncategorized Expense: $2,437.00","","$0.00","","","$2,437.00","none"
"U.S. Small Business Administration",2026-02,"$2,437.00","8007 Uncategorized Expense: $2,437.00","","$0.00","","","$2,437.00","none"
"U.S. Small Business Administration",2026-03,"$2,437.00","8007 Uncategorized Expense: $2,437.00","","$0.00","","","$2,437.00","none"
"U.S. Small Business Administration",2026-04,"$2,437.00","8007 Uncategorized Expense: $2,437.00","","$0.00","","","$2,437.00","none"
"U.S. Small Business Administration",2026-05,"$2,437.00","8007 Uncategorized Expense: $2,437.00","","$0.00","","","$2,437.00","none"
"UPS",2024-09,"$3,162.74","5405 Shipping Expense: $3,162.74","","$0.00","","","$3,162.74","none"
"UPS",2024-10,"$2,665.74","5405 Shipping Expense: $2,665.74","","$0.00","","","$2,665.74","none"
"UPS",2024-11,"$3,164.66","5405 Shipping Expense: $3,164.66","","$0.00","","","$3,164.66","none"
"UPS",2024-12,"$2,232.52","5405 Shipping Expense: $2,232.52","","$0.00","","","$2,232.52","none"
"UPS",2025-01,"$2,318.71","5405 Shipping Expense: $2,318.71","","$0.00","","","$2,318.71","none"
"UPS",2025-02,"$12,722.74","5405 Shipping Expense: $12,722.74","","$0.00","","","$12,722.74","none"
"UPS",2025-03,"$18,420.90","5405 Shipping Expense: $18,420.90","","$0.00","","","$18,420.90","none"
"UPS",2025-04,"$19,354.08","5405 Shipping Expense: $19,354.08","","$0.00","","","$19,354.08","none"
"UPS",2025-05,"$17,381.30","5405 Shipping Expense: $17,381.30","","$0.00","","","$17,381.30","none"
"UPS",2025-06,"$15,250.50","5405 Shipping Expense: $15,250.50","","$0.00","","","$15,250.50","none"
"UPS",2025-07,"$15,111.65","5405 Shipping Expense: $15,111.65","","$0.00","","","$15,111.65","none"
"UPS",2025-08,"$19,732.89","5405 Shipping Expense: $19,732.89","","$0.00","","","$19,732.89","none"
"UPS",2025-09,"$21,128.28","5405 Shipping Expense: $21,128.28","","$0.00","","","$21,128.28","none"
"UPS",2025-10,"$15,999.34","5405 Shipping Expense: $15,999.34","","$0.00","","","$15,999.34","none"
"UPS",2025-11,"$6,839.43","5403 Freight Out Expense: $43.47; 5405 Shipping Expense: $6,795.96","5403 Freight Out Expense: $43.47","$43.47","","","$6,795.96","none"
"UPS",2025-12,"$1,673.96","5403 Freight Out Expense: $838.79; 5402 Freight In Expense: $134.32; 5405 Shipping Expense: $700.85","5402 Freight In Expense: $134.32; 5403 Freight Out Expense: $838.79","$973.11","","","$700.85","none"
"UPS",2026-01,"$3,323.53","5405 Shipping Expense: $2,134.39; 5403 Freight Out Expense: $1,169.94; 5402 Freight In Expense: $19.20","5403 Freight Out Expense: $1,169.94; 5402 Freight In Expense: $19.20","$1,189.14","","","$2,134.39","none"
"UPS",2026-02,"$2,195.23","5405 Shipping Expense: $953.40; 5403 Freight Out Expense: $1,204.21; 5402 Freight In Expense: $37.62","5403 Freight Out Expense: $1,204.21; 5402 Freight In Expense: $37.62","$1,241.83","","","$953.40","none"
"UPS",2026-03,"$2,554.47","5405 Shipping Expense: $292.94; 5403 Freight Out Expense: $2,195.87; 5402 Freight In Expense: $65.66","5402 Freight In Expense: $65.66; 5403 Freight Out Expense: $2,195.87","$2,261.53","","","$292.94","none"
"UPS",2026-04,"$2,448.24","5405 Shipping Expense: $2,291.80; 5403 Freight Out Expense: $154.55; 5402 Freight In Expense: $1.89","5403 Freight Out Expense: $154.55; 5402 Freight In Expense: $1.89","$156.44","","","$2,291.80","none"
"UPS",2026-05,"$3,022.05","5405 Shipping Expense: $1,013.56; 5403 Freight Out Expense: $1,889.62; 5402 Freight In Expense: $118.87","5403 Freight Out Expense: $1,889.62; 5402 Freight In Expense: $118.87","$2,008.49","","","$1,013.56","none"
"UPS",2026-06,"$710.75","5403 Freight Out Expense: $710.75","5403 Freight Out Expense: $710.75","$710.75","","","$0.00","none"
"USCB America",2025-02,"$43.57","6344 Legal & Professional Services: $43.57","","$0.00","","","$43.57","none"
"USPS",2024-09,"$2,629.09","6356 Postage Expense: $2,629.09","","$0.00","","","$2,629.09","none"
"USPS",2024-10,"$4,766.16","6356 Postage Expense: $4,766.16","","$0.00","","","$4,766.16","none"
"USPS",2024-11,"$1,919.79","6356 Postage Expense: $1,919.79","","$0.00","","","$1,919.79","none"
"USPS",2024-12,"$14,003.63","6356 Postage Expense: $14,003.63","","$0.00","","","$14,003.63","none"
"USPS",2025-01,"$7,943.22","6356 Postage Expense: $7,943.22","","$0.00","","","$7,943.22","none"
"USPS",2025-02,"$482.61","6356 Postage Expense: $482.61","","$0.00","","","$482.61","none"
"USPS",2025-09,"$8.40","6356 Postage Expense: $8.40","","$0.00","","","$8.40","none"
"USPS",2025-10,"$22.18","6356 Postage Expense: $22.18","","$0.00","","","$22.18","none"
"USPS",2025-11,"$7.75","6356 Postage Expense: $7.75","","$0.00","","","$7.75","none"
"Uber",2025-01,"$100.22","6370 Travel: $100.22","","$0.00","","","$100.22","none"
"Uber",2025-03,"$124.39","6370 Travel: $124.39","","$0.00","","","$124.39","none"
"Uber",2025-06,"$197.55","6370 Travel: $197.55","","$0.00","","","$197.55","none"
"Uber",2025-07,"$638.62","6370 Travel: $638.62","","$0.00","","","$638.62","none"
"Uber",2025-08,"$217.56","6370 Travel: $217.56","","$0.00","","","$217.56","none"
"Uber",2025-09,"$35.37","6370 Travel: $35.37","","$0.00","","","$35.37","none"
"Uber Eats",2025-10,"$291.46","6349 Meals & Entertainment: $291.46","","$0.00","","","$291.46","none"
"Uline Shipping Supplies",2025-09,"$17.01","6374 Warehouse Supplies Expense: $17.01","","$0.00","","","$17.01","none"
"Uline Shipping Supplies",2025-11,"$75.73","6374 Warehouse Supplies Expense: $75.73","","$0.00","","","$75.73","none"
"Uline Shipping Supplies",2026-01,"$97.68","6374 Warehouse Supplies Expense: $97.68","","$0.00","","","$97.68","none"
"Uline Shipping Supplies",2026-04,"$85.61","6374 Warehouse Supplies Expense: $85.61","","$0.00","","","$85.61","none"
"Uniforms Depot",2024-10,"$102.33","6374 Warehouse Supplies Expense: $102.33","","$0.00","","","$102.33","none"
"Uniqlo",2024-11,"$54.64","5206 Samples Expense: $54.64","","$0.00","","","$54.64","none"
"United Aryan (EPZ) Limited",2025-12,"$80,000.00","1308 Vendor Prepayments & Deposits: $80,000.00","","$0.00","","","$80,000.00","none"
"Utah Department of Agriculture and Food",2024-11,"$235.00","6346 Licenses & Fees Expense: $235.00","","$0.00","","","$235.00","none"
"Utah Department of Agriculture and Food",2025-11,"$105.00","6346 Licenses & Fees Expense: $105.00","","$0.00","","","$105.00","none"
"Vallarta Supermarket",2025-07,"$29.99","6381 Employee Break Room Supplies Expense: $29.99","","$0.00","","","$29.99","none"
"Vallarta Supermarket",2025-08,"$27.97","6381 Employee Break Room Supplies Expense: $27.97","","$0.00","","","$27.97","none"
